order_id,order_date,brand,category,product_name,units_sold,unit_price,gross_revenue,discount_pct,net_revenue,client_id,client_segment,channel,month,weekday,quarter,price_tier,holiday_season
180,2023-09-16,Glow Recipe,Haircare,Unknown Product,6.0,36.85,221.1,20.0,176.88,C1689,New,In-Store,2023-09,Saturday,3.0,Mid,0
181,2023-12-25,,Haircare,Unknown Product,5.0,44.19,220.95,15.0,187.81,C1229,Low Value,In-Store,2023-12,Monday,4.0,Mid,1
182,2023-07-17,Fenty Beauty,Fragrance,Eau de Parfum,6.0,99.2,595.2,25.0,446.4,C3735,Medium Value,,2023-07,Monday,3.0,Premium,0
183,2023-05-17,Dior,Haircare,Leave-in Treatment,2.0,47.07,94.14,0.0,94.14,C2474,,,2023-05,Wednesday,2.0,Mid,0
184,2023-11-14,Glow Recipe,Makeup,Liquid Foundation,5.0,28.68,143.4,5.0,136.23,C2904,Medium Value,,2023-11,Tuesday,4.0,Mid,1
185,2023-06-14,Dior,Skincare,Hydrating Moisturizer,6.0,43.17,259.02,30.0,181.31,C3046,High Value,Online,2023-06,Wednesday,2.0,Mid,0
186,2023-08-13,Laneige,Makeup,Volumizing Mascara,2.0,15.77,31.54,30.0,22.08,C4504,High Value,,2023-08,Sunday,3.0,Budget,0
187,2023-11-03,Dior,Haircare,Scalp Scrub,3.0,14.22,42.66,30.0,29.86,C2231,,Online,2023-11,Friday,4.0,Budget,1
188,2023-08-22,Dior,Skincare,Vitamin C Serum,5.0,54.02,270.1,10.0,243.09,C2564,Medium Value,,2023-08,Tuesday,3.0,Premium,0
189,2023-06-21,Charlotte Tilbury,Fragrance,Rollerball Perfume,4.0,76.71,306.84,25.0,230.13,C4119,Medium Value,,2023-06,Wednesday,2.0,Premium,0
190,2023-06-01,Laneige,Haircare,Unknown Product,4.0,29.23,116.92,15.0,99.38,C4780,Medium Value,Online,2023-06,Thursday,2.0,Mid,0
192,2023-06-09,Fenty Beauty,Fragrance,Eau de Parfum,3.0,90.48,271.44,10.0,244.3,C3236,Low Value,,2023-06,Friday,2.0,Premium,0
193,2023-04-06,Rare Beauty,Fragrance,Rollerball Perfume,3.0,43.21,129.63,25.0,97.22,,,Online,2023-04,Thursday,2.0,Mid,0
194,2023-08-21,Dior,Makeup,Cream Blush,1.0,46.37,46.37,10.0,41.73,C2205,Low Value,In-Store,2023-08,Monday,3.0,Mid,0
195,2023-06-29,,Makeup,Lip Gloss,1.0,51.46,51.46,15.0,43.74,C2678,High Value,In-Store,2023-06,Thursday,2.0,Premium,0
196,2023-04-23,Glow Recipe,Skincare,Hydrating Moisturizer,6.0,46.08,276.48,15.0,235.01,C1653,Low Value,In-Store,2023-04,Sunday,2.0,Mid,0
197,2023-11-14,Glow Recipe,Fragrance,Travel Spray,4.0,50.57,202.28,5.0,192.17,C2319,High Value,In-Store,2023-11,Tuesday,4.0,Premium,1
198,2023-02-21,Sephora Collection,Haircare,Unknown Product,6.0,34.03,204.18,0.0,204.18,C1012,,In-Store,2023-02,Tuesday,1.0,Mid,0
199,2023-09-25,Laneige,Skincare,Unknown Product,6.0,57.84,347.04,5.0,329.69,C4609,Medium Value,,2023-09,Monday,3.0,Premium,0
200,2023-10-22,,Makeup,Liquid Foundation,2.0,17.99,35.98,0.0,35.98,C1925,New,,2023-10,Sunday,4.0,Budget,0
201,2023-04-23,Laneige,Haircare,Scalp Scrub,5.0,38.47,192.35,15.0,163.5,C1954,Medium Value,Online,2023-04,Sunday,2.0,Mid,0
202,2023-04-11,,Haircare,Leave-in Treatment,3.0,46.91,140.73,5.0,133.69,C1178,High Value,Online,2023-04,Tuesday,2.0,Mid,0
203,2023-04-23,Glow Recipe,Haircare,Leave-in Treatment,1.0,38.72,38.72,,38.72,C4335,,In-Store,2023-04,Sunday,2.0,Mid,0
204,2023-03-22,Sephora Collection,Makeup,Setting Powder,4.0,18.02,72.08,30.0,50.46,C1944,New,In-Store,2023-03,Wednesday,1.0,Budget,0
205,2023-07-06,Dior,Haircare,Repair Conditioner,2.0,36.63,73.26,30.0,51.28,C2969,High Value,In-Store,2023-07,Thursday,3.0,Mid,0
206,2023-04-23,Sephora Collection,Makeup,Volumizing Mascara,2.0,17.49,34.98,30.0,24.49,C3975,High Value,,2023-04,Sunday,2.0,Budget,0
207,2023-01-02,Dior,Makeup,Matte Lipstick,1.0,59.34,59.34,25.0,44.51,C2831,High Value,,2023-01,Monday,1.0,Premium,0
208,2023-05-10,Laneige,Fragrance,Unknown Product,5.0,105.67,528.35,10.0,475.52,C1861,High Value,In-Store,2023-05,Wednesday,2.0,Luxury,0
209,2023-08-08,Fenty Beauty,Makeup,Unknown Product,5.0,30.92,154.6,15.0,131.41,C1035,,In-Store,2023-08,Tuesday,3.0,Mid,0
210,2023-02-23,Glow Recipe,Haircare,Unknown Product,6.0,45.85,275.1,0.0,275.1,C3430,Low Value,,2023-02,Thursday,1.0,Mid,0
211,2023-12-09,Sephora Collection,Makeup,Lip Gloss,6.0,42.77,256.62,0.0,256.62,C3500,Low Value,In-Store,2023-12,Saturday,4.0,Mid,1
212,2023-08-12,Sephora Collection,Makeup,Cream Blush,6.0,43.775000000000006,262.65000000000003,15.0,262.65000000000003,C2366,New,Online,2023-08,Saturday,3.0,Mid,0
213,2023-08-13,Glow Recipe,Skincare,Overnight Face Mask,2.0,42.53,85.06,,85.06,C3228,Low Value,Online,2023-08,Sunday,3.0,Mid,0
214,2023-05-06,Fenty Beauty,Makeup,Liquid Foundation,3.0,40.84,122.52,0.0,122.52,C1971,New,,2023-05,Saturday,2.0,Mid,0
215,2023-05-10,Glow Recipe,Makeup,Volumizing Mascara,5.0,39.21,196.05,0.0,196.05,C3896,New,In-Store,2023-05,Wednesday,2.0,Mid,0
216,2023-02-22,Rare Beauty,Makeup,Matte Lipstick,1.0,36.19,36.19,25.0,27.14,,High Value,In-Store,2023-02,Wednesday,1.0,Mid,0
217,2023-06-21,Glow Recipe,Haircare,Unknown Product,2.0,18.8,37.6,5.0,35.72,C3959,High Value,,2023-06,Wednesday,2.0,Budget,0
218,2023-08-06,Laneige,Fragrance,Unknown Product,5.0,138.4,692.0,,692.0,C1848,New,Online,2023-08,Sunday,3.0,Luxury,0
219,2023-06-09,Charlotte Tilbury,Skincare,Hydrating Moisturizer,2.0,53.92,107.84,25.0,80.88,C1269,High Value,,2023-06,Friday,2.0,Premium,0
220,2023-07-17,Charlotte Tilbury,Haircare,Repair Shampoo,6.0,41.13,246.78,20.0,197.42,C4262,High Value,Online,2023-07,Monday,3.0,Mid,0
221,2023-09-04,Sephora Collection,Makeup,Cream Blush,6.0,37.08,222.48,30.0,155.74,C3785,,In-Store,2023-09,Monday,3.0,Mid,0
223,2023-07-22,Dior,Skincare,SPF 50 Sunscreen,3.0,38.92,116.76,30.0,81.73,C2822,,,2023-07,Saturday,3.0,Mid,0
224,2023-07-03,Sephora Collection,Makeup,Volumizing Mascara,1.0,45.27,45.27,30.0,31.69,C3334,,In-Store,2023-07,Monday,3.0,Mid,0
225,2023-05-03,Glow Recipe,Skincare,Gel Cleanser,5.0,34.32,171.6,10.0,154.44,C4628,Low Value,In-Store,2023-05,Wednesday,2.0,Mid,0
226,2023-09-12,Sephora Collection,Makeup,Volumizing Mascara,6.0,48.76,292.56,10.0,263.3,C3979,New,Online,2023-09,Tuesday,3.0,Mid,0
227,2023-10-21,Fenty Beauty,Skincare,Unknown Product,2.0,36.22,72.44,10.0,65.2,C2754,,,2023-10,Saturday,4.0,Mid,0
228,2023-10-07,,Makeup,Matte Lipstick,3.0,56.6,169.8,10.0,152.82,C1780,,Online,2023-10,Saturday,4.0,Premium,0
229,2023-11-21,Charlotte Tilbury,Fragrance,Travel Spray,2.0,48.54,97.08,20.0,77.66,C3805,Low Value,,2023-11,Tuesday,4.0,Mid,1
230,2023-04-08,Glow Recipe,Skincare,Vitamin C Serum,2.0,75.98,151.96,20.0,121.57,C2756,Low Value,Online,2023-04,Saturday,2.0,Premium,0
231,2023-07-17,Laneige,Fragrance,Unknown Product,1.0,54.53,54.53,25.0,40.9,C3983,Medium Value,,2023-07,Monday,3.0,Premium,0
232,2023-08-28,Rare Beauty,Haircare,Repair Conditioner,5.0,45.72,228.6,25.0,171.45,C3518,High Value,In-Store,2023-08,Monday,3.0,Mid,0
233,2023-05-24,Sephora Collection,Skincare,SPF 50 Sunscreen,1.0,75.56,75.56,0.0,75.56,C2067,Medium Value,,2023-05,Wednesday,2.0,Premium,0
234,2023-04-07,Fenty Beauty,Skincare,Gel Cleanser,4.0,38.83,155.32,15.0,132.02,C2504,,In-Store,2023-04,Friday,2.0,Mid,0
235,2023-07-20,,Haircare,Leave-in Treatment,6.0,25.52,153.12,25.0,114.84,C2291,New,,2023-07,Thursday,3.0,Mid,0
236,2023-05-04,Laneige,Haircare,Leave-in Treatment,3.0,43.775000000000006,131.32500000000002,30.0,131.32500000000002,C3910,New,Online,2023-05,Thursday,2.0,Mid,0
237,2023-07-06,Charlotte Tilbury,Makeup,Liquid Foundation,6.0,53.54,321.24,0.0,321.24,C1341,Low Value,In-Store,2023-07,Thursday,3.0,Premium,0
238,2023-11-22,,Makeup,Setting Powder,1.0,43.775000000000006,43.775000000000006,30.0,43.775000000000006,C2968,Medium Value,,2023-11,Wednesday,4.0,Mid,1
239,2023-12-15,Fenty Beauty,Makeup,Liquid Foundation,2.0,29.95,59.9,20.0,47.92,C2086,Medium Value,,2023-12,Friday,4.0,Mid,1
240,2023-09-16,Fenty Beauty,Makeup,Lip Gloss,6.0,44.4,266.4,0.0,266.4,C2051,Low Value,In-Store,2023-09,Saturday,3.0,Mid,0
241,2023-05-28,Dior,Haircare,Leave-in Treatment,6.0,34.76,208.56,5.0,198.13,C4289,New,,2023-05,Sunday,2.0,Mid,0
242,2023-09-09,Charlotte Tilbury,Makeup,Lip Gloss,1.0,15.46,15.46,0.0,15.46,C4176,High Value,,2023-09,Saturday,3.0,Budget,0
243,2023-12-12,Dior,Skincare,Niacinamide Toner,3.0,37.34,112.02,5.0,106.42,C2773,Medium Value,Online,2023-12,Tuesday,4.0,Mid,1
244,2023-05-27,,Makeup,Lip Gloss,4.0,52.56,210.24,5.0,199.73,C1967,Low Value,In-Store,2023-05,Saturday,2.0,Premium,0
245,2023-05-28,Fenty Beauty,Makeup,Matte Lipstick,4.0,25.8,103.2,10.0,92.88,C4358,,Online,2023-05,Sunday,2.0,Mid,0
246,2023-12-18,Dior,Haircare,Repair Conditioner,6.0,24.11,144.66,10.0,130.19,C3677,Low Value,Online,2023-12,Monday,4.0,Budget,1
247,2023-07-18,,Fragrance,Eau de Parfum,3.0,62.76,188.28,,188.28,C4906,,,2023-07,Tuesday,3.0,Premium,0
248,2023-11-04,,Fragrance,Body Mist,3.0,43.775000000000006,131.32500000000002,20.0,131.32500000000002,,High Value,Online,2023-11,Saturday,4.0,Mid,1
249,2023-05-08,Rare Beauty,Fragrance,Travel Spray,2.0,116.05,232.1,0.0,232.1,C3899,High Value,,2023-05,Monday,2.0,Luxury,0
250,2023-02-08,,Makeup,Volumizing Mascara,1.0,46.1,46.1,30.0,32.27,C2269,New,In-Store,2023-02,Wednesday,1.0,Mid,0
251,2023-12-04,Rare Beauty,Makeup,Liquid Foundation,4.0,42.17,168.68,15.0,143.38,C2456,High Value,In-Store,2023-12,Monday,4.0,Mid,1
252,2023-12-26,Charlotte Tilbury,Makeup,Highlighter Palette,0.0,38.92,0.0,20.0,0.0,C3341,,,2023-12,Tuesday,4.0,Mid,1
253,2023-05-09,Laneige,Haircare,Repair Shampoo,6.0,38.44,230.64,20.0,184.51,C4096,,Online,2023-05,Tuesday,2.0,Mid,0
254,2023-09-24,Laneige,Skincare,Overnight Face Mask,4.0,73.95,295.8,,295.8,C2326,High Value,,2023-09,Sunday,3.0,Premium,0
255,2023-05-31,Sephora Collection,Haircare,Repair Shampoo,3.0,49.79,149.37,25.0,112.03,C4623,Low Value,In-Store,2023-05,Wednesday,2.0,Mid,0
256,2023-10-25,Fenty Beauty,Makeup,Setting Powder,3.0,18.72,56.16,,56.16,C1572,,In-Store,2023-10,Wednesday,4.0,Budget,0
257,2023-04-09,Glow Recipe,Skincare,Gel Cleanser,3.0,40.42,121.26,15.0,103.07,C2260,,Online,2023-04,Sunday,2.0,Mid,0
258,2023-09-20,,Makeup,Matte Lipstick,4.0,50.26,201.04,5.0,190.99,C3866,Medium Value,,2023-09,Wednesday,3.0,Premium,0
259,2023-09-09,Dior,Makeup,Cream Blush,5.0,48.67,243.35,20.0,194.68,C3940,High Value,In-Store,2023-09,Saturday,3.0,Mid,0
260,2023-05-24,Glow Recipe,Fragrance,Rollerball Perfume,5.0,146.37,731.85,,731.85,C2719,Low Value,,2023-05,Wednesday,2.0,Luxury,0
261,2023-12-12,Fenty Beauty,Makeup,Unknown Product,6.0,46.14,276.84,15.0,235.31,C1551,,,2023-12,Tuesday,4.0,Mid,1
262,2023-04-22,Fenty Beauty,Skincare,Hydrating Moisturizer,6.0,53.81,322.86,5.0,306.72,C2449,,,2023-04,Saturday,2.0,Premium,0
263,2023-03-01,Laneige,Haircare,Scalp Scrub,6.0,50.73,304.38,25.0,228.28,C4758,New,Online,2023-03,Wednesday,1.0,Premium,0
264,2023-01-02,Charlotte Tilbury,Skincare,Vitamin C Serum,0.0,23.25,0.0,20.0,0.0,C1848,,In-Store,2023-01,Monday,1.0,Budget,0
265,2023-10-31,Laneige,Skincare,Gel Cleanser,5.0,41.62,208.1,0.0,208.1,C1654,,,2023-10,Tuesday,4.0,Mid,0
266,2023-09-11,Glow Recipe,Fragrance,Travel Spray,3.0,66.39,199.17,0.0,199.17,C2083,,In-Store,2023-09,Monday,3.0,Premium,0
267,2023-05-20,Glow Recipe,Makeup,Highlighter Palette,2.0,38.92,77.84,,77.84,C4886,,In-Store,2023-05,Saturday,2.0,Mid,0
268,2023-02-06,Laneige,Skincare,SPF 50 Sunscreen,2.0,58.56,117.12,25.0,87.84,C3193,High Value,Online,2023-02,Monday,1.0,Premium,0
269,2023-06-09,Laneige,Haircare,Unknown Product,4.0,16.81,67.24,25.0,50.43,,Medium Value,,2023-06,Friday,2.0,Budget,0
270,,Sephora Collection,Haircare,Unknown Product,3.0,42.43,127.29,25.0,95.47,C2938,High Value,,NaT,,,Mid,0
271,2023-08-21,,Skincare,Unknown Product,0.0,20.9,0.0,10.0,0.0,C2943,,Online,2023-08,Monday,3.0,Budget,0
272,2023-04-09,Dior,Skincare,Overnight Face Mask,3.0,77.66,232.98,20.0,186.38,C1799,High Value,Online,2023-04,Sunday,2.0,Premium,0
273,2023-05-27,,Skincare,Hydrating Moisturizer,6.0,58.81,352.86,15.0,299.93,C4907,Medium Value,In-Store,2023-05,Saturday,2.0,Premium,0
274,2023-10-31,Rare Beauty,Makeup,Cream Blush,5.0,22.57,112.85,5.0,107.21,C2217,Medium Value,In-Store,2023-10,Tuesday,4.0,Budget,0
275,2023-07-27,Glow Recipe,Makeup,Volumizing Mascara,1.0,47.92,47.92,0.0,47.92,C4558,,In-Store,2023-07,Thursday,3.0,Mid,0
276,2023-05-11,,Haircare,Repair Conditioner,2.0,33.05,66.1,20.0,52.88,C2148,New,,2023-05,Thursday,2.0,Mid,0
277,2023-06-01,Laneige,Makeup,Matte Lipstick,5.0,38.91,194.55,10.0,175.1,C4956,,,2023-06,Thursday,2.0,Mid,0
278,2023-02-23,Dior,Fragrance,Travel Spray,5.0,137.23,686.15,0.0,686.15,C3397,Low Value,Online,2023-02,Thursday,1.0,Luxury,0
279,2023-04-30,Sephora Collection,Skincare,Unknown Product,6.0,65.62,393.72,,393.72,C1287,Low Value,In-Store,2023-04,Sunday,2.0,Premium,0
280,2023-06-10,Rare Beauty,Makeup,Cream Blush,0.0,38.13,0.0,15.0,0.0,C2764,Low Value,In-Store,2023-06,Saturday,2.0,Mid,0
281,2023-04-26,Dior,Makeup,Cream Blush,2.0,40.17,80.34,5.0,76.32,C4722,Medium Value,Online,2023-04,Wednesday,2.0,Mid,0
282,2023-03-16,Glow Recipe,Fragrance,Eau de Parfum,0.0,77.42,0.0,5.0,0.0,C1808,Medium Value,Online,2023-03,Thursday,1.0,Premium,0
283,2023-04-23,,Haircare,Hair Oil,6.0,47.02,282.12,20.0,225.7,C2216,High Value,In-Store,2023-04,Sunday,2.0,Mid,0
284,2023-04-14,Dior,Fragrance,Rollerball Perfume,2.0,84.53,169.06,,169.06,,Medium Value,Online,2023-04,Friday,2.0,Premium,0
285,2023-12-06,Glow Recipe,Skincare,Niacinamide Toner,2.0,46.5,93.0,5.0,88.35,C3160,Medium Value,Online,2023-12,Wednesday,4.0,Mid,1
286,2023-09-11,Rare Beauty,Makeup,Unknown Product,5.0,43.02,215.1,15.0,182.83,C4118,High Value,,2023-09,Monday,3.0,Mid,0
287,2023-08-15,Sephora Collection,Skincare,Overnight Face Mask,1.0,26.09,26.09,,26.09,C2609,Low Value,Online,2023-08,Tuesday,3.0,Mid,0
288,2023-04-22,Laneige,Fragrance,Travel Spray,1.0,42.03,42.03,,42.03,C2048,Medium Value,In-Store,2023-04,Saturday,2.0,Mid,0
289,2023-04-09,Dior,Makeup,Lip Gloss,5.0,16.07,80.35,25.0,60.26,C4285,,,2023-04,Sunday,2.0,Budget,0
290,2023-06-02,,Makeup,Highlighter Palette,2.0,27.6,55.2,,55.2,C3891,New,In-Store,2023-06,Friday,2.0,Mid,0
291,,Dior,Haircare,Repair Shampoo,1.0,15.62,15.62,10.0,14.06,C2778,Low Value,,NaT,,,Budget,0
292,2023-12-04,Rare Beauty,Makeup,Lip Gloss,1.0,57.6,57.6,5.0,54.72,C2387,Medium Value,,2023-12,Monday,4.0,Premium,1
293,2023-07-13,Rare Beauty,Makeup,Cream Blush,5.0,41.48,207.4,30.0,145.18,C2923,Low Value,In-Store,2023-07,Thursday,3.0,Mid,0
294,2023-11-06,Dior,Makeup,Lip Gloss,6.0,40.47,242.82,25.0,182.12,C1574,High Value,Online,2023-11,Monday,4.0,Mid,1
295,2023-06-12,Fenty Beauty,Haircare,Leave-in Treatment,1.0,23.09,23.09,25.0,17.32,C1375,High Value,Online,2023-06,Monday,2.0,Budget,0
296,2023-07-27,Rare Beauty,Makeup,Matte Lipstick,4.0,19.29,77.16,,77.16,C1629,,,2023-07,Thursday,3.0,Budget,0
297,2023-06-18,Laneige,Haircare,Hair Oil,6.0,25.47,152.82,10.0,137.54,C1969,,Online,2023-06,Sunday,2.0,Mid,0
298,,Dior,Skincare,Overnight Face Mask,6.0,48.03,288.18,30.0,201.73,C2459,Medium Value,Online,NaT,,,Mid,0
299,2023-03-09,,Skincare,Hydrating Moisturizer,4.0,36.38,145.52,0.0,145.52,C1284,High Value,Online,2023-03,Thursday,1.0,Mid,0
300,2023-10-16,Sephora Collection,Makeup,Unknown Product,2.0,33.35,66.7,,66.7,C4012,High Value,In-Store,2023-10,Monday,4.0,Mid,0
301,2023-10-04,Glow Recipe,Skincare,Gel Cleanser,3.0,67.78,203.34,20.0,162.67,C1829,,In-Store,2023-10,Wednesday,4.0,Premium,0
302,2023-10-31,Glow Recipe,Makeup,Highlighter Palette,3.0,28.38,85.14,30.0,59.6,C2938,High Value,,2023-10,Tuesday,4.0,Mid,0
303,2023-05-15,Sephora Collection,Fragrance,Eau de Parfum,4.0,110.77,443.08,0.0,443.08,,Low Value,In-Store,2023-05,Monday,2.0,Luxury,0
304,2023-07-14,Glow Recipe,Makeup,Highlighter Palette,5.0,48.21,241.05,0.0,241.05,C1277,Low Value,Online,2023-07,Friday,3.0,Mid,0
307,2023-06-25,Glow Recipe,Skincare,Unknown Product,5.0,35.95,179.75,10.0,161.78,C1287,Low Value,,2023-06,Sunday,2.0,Mid,0
308,2023-01-22,Rare Beauty,Skincare,Vitamin C Serum,1.0,56.36,56.36,0.0,56.36,C2887,,,2023-01,Sunday,1.0,Premium,0
309,2023-08-26,Fenty Beauty,Fragrance,Travel Spray,5.0,45.5,227.5,10.0,204.75,C3051,Low Value,,2023-08,Saturday,3.0,Mid,0
310,2023-06-07,Glow Recipe,Haircare,Leave-in Treatment,3.0,33.31,99.93,30.0,69.95,C2371,New,,2023-06,Wednesday,2.0,Mid,0
311,2023-02-07,Rare Beauty,Makeup,Setting Powder,2.0,50.62,101.24,25.0,75.93,C4863,High Value,,2023-02,Tuesday,1.0,Premium,0
312,2023-08-18,,Makeup,Liquid Foundation,3.0,19.2,57.6,15.0,48.96,C3540,Medium Value,,2023-08,Friday,3.0,Budget,0
313,2023-12-31,Fenty Beauty,Fragrance,Unknown Product,1.0,43.775000000000006,43.775000000000006,0.0,43.775000000000006,C1655,Low Value,In-Store,2023-12,Sunday,4.0,Mid,1
314,2023-02-20,Laneige,Skincare,Hydrating Moisturizer,5.0,26.89,134.45,5.0,127.73,C1777,High Value,In-Store,2023-02,Monday,1.0,Mid,0
315,2023-09-21,Charlotte Tilbury,Makeup,Cream Blush,6.0,44.75,268.5,5.0,255.07,C1553,,In-Store,2023-09,Thursday,3.0,Mid,0
316,2023-10-10,Laneige,Makeup,Matte Lipstick,2.0,20.49,40.98,20.0,32.78,C3410,Medium Value,Online,2023-10,Tuesday,4.0,Budget,0
318,2023-08-14,Fenty Beauty,Skincare,Gel Cleanser,1.0,56.61,56.61,20.0,45.29,C4809,High Value,,2023-08,Monday,3.0,Premium,0
319,2023-10-04,Fenty Beauty,Skincare,Overnight Face Mask,4.0,59.72,238.88,20.0,191.1,C4479,Medium Value,In-Store,2023-10,Wednesday,4.0,Premium,0
320,2023-10-13,Laneige,Fragrance,Body Mist,4.0,77.75,311.0,20.0,248.8,C3660,High Value,Online,2023-10,Friday,4.0,Premium,0
321,2023-04-07,Charlotte Tilbury,Makeup,Cream Blush,6.0,18.12,108.72,5.0,103.28,C2892,Low Value,In-Store,2023-04,Friday,2.0,Budget,0
322,2023-10-11,Rare Beauty,Haircare,Repair Conditioner,6.0,30.67,184.02,20.0,147.22,,High Value,Online,2023-10,Wednesday,4.0,Mid,0
323,2023-11-13,Laneige,Makeup,Matte Lipstick,5.0,50.31,251.55,10.0,226.4,C2379,New,Online,2023-11,Monday,4.0,Premium,1
324,2023-10-31,Sephora Collection,Haircare,Repair Conditioner,3.0,52.78,158.34,,158.34,C1662,,,2023-10,Tuesday,4.0,Premium,0
325,,Charlotte Tilbury,Makeup,Liquid Foundation,3.0,44.78,134.34,10.0,120.91,C2485,High Value,Online,NaT,,,Mid,0
326,2023-01-04,Laneige,Fragrance,Travel Spray,6.0,45.28,271.68,30.0,190.18,C2823,High Value,Online,2023-01,Wednesday,1.0,Mid,0
327,2023-02-04,Glow Recipe,Haircare,Unknown Product,5.0,34.46,172.3,25.0,129.23,C3156,Medium Value,,2023-02,Saturday,1.0,Mid,0
328,2023-07-11,Dior,Fragrance,Eau de Parfum,3.0,65.85,197.55,,197.55,C1864,,,2023-07,Tuesday,3.0,Premium,0
329,2023-02-18,Sephora Collection,Makeup,Volumizing Mascara,6.0,26.45,158.7,,158.7,C3237,,,2023-02,Saturday,1.0,Mid,0
330,2023-01-17,Charlotte Tilbury,Haircare,Leave-in Treatment,0.0,35.09,0.0,,0.0,C1325,New,,2023-01,Tuesday,1.0,Mid,0
331,2023-06-21,Charlotte Tilbury,Skincare,Overnight Face Mask,3.0,43.775000000000006,131.32500000000002,25.0,131.32500000000002,C4672,New,,2023-06,Wednesday,2.0,Mid,0
332,2023-08-08,Glow Recipe,Makeup,Cream Blush,3.0,59.43,178.29,5.0,169.38,C4996,Low Value,,2023-08,Tuesday,3.0,Premium,0
333,2023-06-07,Dior,Haircare,Leave-in Treatment,2.0,47.31,94.62,15.0,80.43,C4508,New,Online,2023-06,Wednesday,2.0,Mid,0
334,2023-02-15,Sephora Collection,Skincare,Vitamin C Serum,5.0,43.775000000000006,218.87500000000003,0.0,218.87500000000003,,Medium Value,Online,2023-02,Wednesday,1.0,Mid,0
335,2023-01-06,Dior,Skincare,Overnight Face Mask,4.0,59.33,237.32,15.0,201.72,C4275,High Value,Online,2023-01,Friday,1.0,Premium,0
336,2023-04-09,Glow Recipe,Makeup,Liquid Foundation,0.0,54.28,0.0,15.0,0.0,C4858,Medium Value,Online,2023-04,Sunday,2.0,Premium,0
337,2023-08-21,Charlotte Tilbury,Fragrance,Eau de Parfum,6.0,33.08,198.48,30.0,138.94,C2499,High Value,,2023-08,Monday,3.0,Mid,0
338,2023-02-06,Laneige,Skincare,Overnight Face Mask,4.0,32.42,129.68,5.0,123.2,C4271,Low Value,In-Store,2023-02,Monday,1.0,Mid,0
339,2023-10-07,Rare Beauty,Makeup,Unknown Product,5.0,28.41,142.05,,142.05,C1923,New,,2023-10,Saturday,4.0,Mid,0
340,2023-12-15,Dior,Haircare,Leave-in Treatment,6.0,38.01,228.06,25.0,171.05,C2802,Low Value,In-Store,2023-12,Friday,4.0,Mid,1
341,2023-10-29,Laneige,Haircare,Hair Oil,3.0,35.45,106.35,25.0,79.76,C2471,High Value,In-Store,2023-10,Sunday,4.0,Mid,0
342,2023-06-30,Sephora Collection,Fragrance,Rollerball Perfume,3.0,137.75,413.25,15.0,351.26,C3099,Medium Value,,2023-06,Friday,2.0,Luxury,0
343,,Fenty Beauty,Skincare,SPF 50 Sunscreen,6.0,61.43,368.58,30.0,258.01,C2901,High Value,,NaT,,,Premium,0
344,2023-04-09,Charlotte Tilbury,Haircare,Leave-in Treatment,1.0,14.86,14.86,5.0,14.12,C2292,New,Online,2023-04,Sunday,2.0,Budget,0
345,2023-07-07,Fenty Beauty,Fragrance,Travel Spray,0.0,145.99,0.0,0.0,0.0,C1259,Medium Value,Online,2023-07,Friday,3.0,Luxury,0
346,2023-04-26,Rare Beauty,Fragrance,Rollerball Perfume,6.0,79.47,476.82,30.0,333.77,C3024,,,2023-04,Wednesday,2.0,Premium,0
347,2023-07-10,Dior,Makeup,Unknown Product,2.0,58.62,117.24,5.0,111.38,,New,In-Store,2023-07,Monday,3.0,Premium,0
348,2023-09-10,Fenty Beauty,Skincare,Niacinamide Toner,6.0,49.37,296.22,25.0,222.17,C4618,High Value,Online,2023-09,Sunday,3.0,Mid,0
349,2023-06-10,Laneige,Makeup,Liquid Foundation,5.0,30.96,154.8,5.0,147.06,C1684,New,,2023-06,Saturday,2.0,Mid,0
350,2023-09-13,Dior,Makeup,Highlighter Palette,6.0,44.69,268.14,20.0,214.51,C1243,Low Value,In-Store,2023-09,Wednesday,3.0,Mid,0
351,2023-11-19,Fenty Beauty,Skincare,Hydrating Moisturizer,6.0,76.31,457.86,20.0,366.29,C2872,Low Value,Online,2023-11,Sunday,4.0,Premium,1
352,2023-05-08,Rare Beauty,Makeup,Highlighter Palette,5.0,26.81,134.05,,134.05,C4377,Medium Value,Online,2023-05,Monday,2.0,Mid,0
353,2023-01-18,Charlotte Tilbury,Makeup,Volumizing Mascara,0.0,45.4,0.0,15.0,0.0,C2539,New,,2023-01,Wednesday,1.0,Mid,0
354,2023-10-08,Sephora Collection,Fragrance,Unknown Product,6.0,96.28,577.68,,577.68,,Low Value,Online,2023-10,Sunday,4.0,Premium,0
355,2023-08-11,,Makeup,Liquid Foundation,3.0,30.55,91.65,30.0,64.16,C3339,Low Value,,2023-08,Friday,3.0,Mid,0
356,2023-02-23,,Fragrance,Unknown Product,2.0,138.96,277.92,10.0,250.13,C2179,High Value,Online,2023-02,Thursday,1.0,Luxury,0
357,2023-02-27,Glow Recipe,Makeup,Matte Lipstick,0.0,54.15,0.0,0.0,0.0,C4102,High Value,Online,2023-02,Monday,1.0,Premium,0
358,2023-11-19,,Makeup,Liquid Foundation,1.0,29.36,29.36,0.0,29.36,C4715,Medium Value,In-Store,2023-11,Sunday,4.0,Mid,1
